Result,Season,Team1,Team2,deltaSeed,Team1_Seed,Team2_Seed,deltamOrd,Team1_mOrd,Team2_mOrd,Team1_Wins,Team2_Wins,deltaWins,Team1_Losses,Team2_Losses,deltaLosses,Team1_PointsScored,Team2_PointsScored,deltaPointsScored,Team1_FGM,Team2_FGM,deltaFGM,Team1_FGA,Team2_FGA,deltaFGA,Team1_FGM3,Team2_FGM3,deltaFGM3,Team1_FGA3,Team2_FGA3,deltaFGA3,Team1_FTM,Team2_FTM,deltaFTM,Team1_FTA,Team2_FTA,deltaFTA,Team1_OR,Team2_OR,deltaOR,Team1_DR,Team2_DR,deltaDR,Team1_AST,Team2_AST,deltaAST,Team1_TO,Team2_TO,deltaTO,Team1_Stl,Team2_Stl,deltaStl,Team1_Blk,Team2_Blk,deltaBlk,Team1_PF,Team2_PF,deltaPF,Team1_NumOT,Team2_NumOT,deltaNumOT,Team1_WinPercent,Team2_WinPercent,deltaWinPercent,Team1_FGPercent,Team2_FGPercent,deltaFGPercent,Team1_FTPercent,Team2_FTPercent,deltaFTPercent
0,2003,1221,1266,11,14,3,32.0,41.333333333333336,9.333333333333334,25,23,2,4.0,5.0,-1.0,69.3448275862069,78.39285714285714,-9.048029556650235,24.20689655172414,27.214285714285715,-3.0073891625615765,52.724137931034484,56.25,-3.525862068965516,5.310344827586207,5.785714285714286,-0.4753694581280783,14.758620689655173,15.25,-0.4913793103448274,15.620689655172415,18.178571428571427,-2.5578817733990125,22.137931034482758,23.607142857142858,-1.4692118226600996,12.068965517241379,13.107142857142858,-1.0381773399014786,24.310344827586206,24.071428571428573,0.23891625615763346,15.413793103448276,16.32142857142857,-0.9076354679802936,13.931034482758621,13.571428571428571,0.3596059113300498,7.9655172413793105,6.0,1.9655172413793105,4.482758620689655,3.642857142857143,0.839901477832512,18.379310344827587,18.642857142857142,-0.26354679802955516,0.0,0.03571428571428571,-0.03571428571428571,0.8620689655172413,0.8214285714285714,0.04064039408866993,0.4591236102027469,0.4838095238095238,-0.02468591360677691,0.705607476635514,0.7700453857791225,-0.06443790914360847
1,2003,1281,1356,-5,6,11,-11.666666666666664,30.0,41.666666666666664,21,24,-3,10.0,6.0,4.0,71.7741935483871,74.53333333333333,-2.7591397849462282,26.161290322580644,27.366666666666667,-1.205376344086023,59.193548387096776,57.86666666666667,1.3268817204301087,7.483870967741935,6.1,1.3838709677419354,20.967741935483872,15.833333333333334,5.134408602150538,11.96774193548387,13.7,-1.7322580645161292,18.161290322580644,19.4,-1.2387096774193544,13.483870967741936,10.833333333333334,2.650537634408602,25.903225806451612,22.466666666666665,3.436559139784947,13.741935483870968,13.566666666666666,0.17526881720430154,13.612903225806452,12.5,1.112903225806452,5.709677419354839,7.966666666666667,-2.256989247311828,4.32258064516129,3.2,1.1225806451612899,16.870967741935484,19.333333333333332,-2.462365591397848,0.0,0.06666666666666667,-0.06666666666666667,0.6774193548387096,0.8,-0.12258064516129041,0.4419618528610354,0.472926267281106,-0.030964414420070585,0.6589698046181173,0.7061855670103093,-0.04721576239219205
1,2003,1323,1454,-7,5,12,-35.666666666666664,15.333333333333334,51.0,22,23,-1,9.0,7.0,2.0,80.09677419354838,77.1,2.99677419354839,27.225806451612904,27.266666666666666,-0.040860215053761806,60.67741935483871,57.63333333333333,3.044086021505379,8.290322580645162,7.766666666666667,0.5236559139784953,21.774193548387096,21.8,-0.025806451612904624,17.35483870967742,14.8,2.554838709677419,22.838709677419356,21.433333333333334,1.4053763440860223,11.387096774193548,11.533333333333333,-0.14623655913978517,26.870967741935484,23.0,3.870967741935484,16.903225806451612,17.1,-0.19677419354838932,12.774193548387096,14.866666666666667,-2.092473118279571,7.451612903225806,8.8,-1.3483870967741947,5.645161290322581,3.6,2.045161290322581,16.225806451612904,20.133333333333333,-3.907526881720429,0.0967741935483871,0.0,0.0967741935483871,0.7096774193548387,0.7666666666666667,-0.05698924731182797,0.44869750132908026,0.47310584152689417,-0.024408340197813905,0.7598870056497175,0.6905132192846034,0.06937378636511404
1,2003,1328,1354,-15,1,16,-184.66666666666666,8.0,192.66666666666666,24,20,4,6.0,10.0,-4.0,71.16666666666667,72.8,-1.6333333333333258,25.266666666666666,24.8,0.466666666666665,56.53333333333333,54.36666666666667,2.1666666666666643,7.466666666666667,5.166666666666667,2.3,18.966666666666665,15.466666666666667,3.4999999999999982,13.166666666666666,18.033333333333335,-4.866666666666669,18.6,25.8,-7.199999999999999,12.133333333333333,12.966666666666667,-0.8333333333333339,24.966666666666665,24.266666666666666,0.6999999999999993,14.166666666666666,10.266666666666667,3.8999999999999986,11.8,19.466666666666665,-7.666666666666664,6.933333333333334,8.0,-1.0666666666666664,3.7666666666666666,2.9,0.8666666666666667,18.6,20.733333333333334,-2.133333333333333,0.1,0.03333333333333333,0.06666666666666668,0.8,0.6666666666666666,0.13333333333333341,0.44693396226415094,0.45616186388718577,-0.009227901623034829,0.7078853046594982,0.6989664082687339,0.008918896390764264
0,2003,1360,1390,9,13,4,56.33333333333333,78.33333333333333,22.0,17,23,-6,11.0,8.0,3.0,74.67857142857143,72.25806451612904,2.4205069124423915,25.214285714285715,25.64516129032258,-0.43087557603686477,53.535714285714285,58.03225806451613,-4.496543778801843,6.928571428571429,6.935483870967742,-0.006912442396313168,18.035714285714285,19.387096774193548,-1.3513824884792633,17.321428571428573,14.03225806451613,3.289170506912443,26.321428571428573,20.774193548387096,5.547235023041477,11.535714285714286,13.741935483870968,-2.2062211981566815,26.357142857142858,25.129032258064516,1.2281105990783416,16.392857142857142,14.64516129032258,1.7476958525345623,18.178571428571427,14.32258064516129,3.855990783410137,5.392857142857143,5.516129032258065,-0.12327188940092171,3.4285714285714284,3.3548387096774195,0.0737327188940089,20.142857142857142,18.516129032258064,1.6267281105990783,0.07142857142857142,0.03225806451612903,0.03917050691244239,0.6071428571428571,0.7419354838709677,-0.13479262672811065,0.47098065376917947,0.44191217342968314,0.029068480339496328,0.6580732700135685,0.6754658385093169,-0.01739256849574833
0,2003,1173,1409,-9,4,13,-32.33333333333333,27.666666666666668,60.0,24,22,2,5.0,9.0,-4.0,72.79310344827586,73.51612903225806,-0.7230255839822064,24.482758620689655,26.387096774193548,-1.9043381535038932,54.206896551724135,57.03225806451613,-2.825361512791993,7.517241379310345,6.645161290322581,0.8720800889877642,20.862068965517242,18.322580645161292,2.53948832035595,16.310344827586206,14.096774193548388,2.2135706340378185,22.79310344827586,19.387096774193548,3.406006674082313,13.482758620689655,11.161290322580646,2.321468298109009,23.17241379310345,25.806451612903224,-2.634037819799776,15.206896551724139,14.774193548387096,0.4327030033370427,13.310344827586206,14.32258064516129,-1.0122358175750836,5.379310344827586,7.580645161290323,-2.2013348164627367,2.9310344827586206,5.0,-2.0689655172413794,17.586206896551722,17.322580645161292,0.2636262513904306,0.034482758620689655,0.03225806451612903,0.0022246941045606233,0.8275862068965517,0.7096774193548387,0.11790878754171297,0.45165394402035625,0.4626696832579186,-0.011015739237562328,0.7155824508320726,0.7271214642262895,-0.011539013394216924
0,2003,1451,1458,7,12,5,32.666666666666664,50.666666666666664,18.0,25,22,3,4.0,7.0,-3.0,74.20689655172414,70.72413793103448,3.4827586206896655,24.620689655172413,25.03448275862069,-0.4137931034482776,52.86206896551724,53.89655172413793,-1.0344827586206904,6.103448275862069,6.241379310344827,-0.137931034482758,18.20689655172414,17.379310344827584,0.8275862068965552,18.862068965517242,14.413793103448276,4.448275862068966,25.689655172413794,19.448275862068964,6.241379310344829,10.344827586206897,10.310344827586206,0.03448275862069039,22.75862068965517,22.551724137931036,0.20689655172413524,14.275862068965518,13.310344827586206,0.9655172413793114,12.448275862068966,10.517241379310345,1.931034482758621,6.758620689655173,6.9655172413793105,-0.2068965517241379,0.6551724137931034,2.8275862068965516,-2.1724137931034484,18.862068965517242,14.827586206896552,4.03448275862069,0.0,0.0,0.0,0.8620689655172413,0.7586206896551724,0.10344827586206895,0.4657534246575343,0.46449136276391556,0.0012620618936187156,0.7342281879194631,0.7411347517730497,-0.006906563853586567
1,2003,1120,1386,3,10,7,28.0,49.0,21.0,19,23,-4,11.0,6.0,5.0,70.1,70.62068965517241,-0.5206896551724185,25.7,24.24137931034483,1.45862068965517,54.7,54.41379310344828,0.28620689655172526,5.633333333333334,8.03448275862069,-2.4011494252873566,16.333333333333332,21.862068965517242,-5.52873563218391,13.066666666666666,14.10344827586207,-1.036781609195403,19.733333333333334,20.655172413793103,-0.9218390804597689,11.933333333333334,11.172413793103448,0.7609195402298852,22.566666666666666,24.137931034482758,-1.5712643678160916,13.4,14.0,-0.5999999999999996,15.9,12.931034482758621,2.9689655172413794,8.033333333333333,7.206896551724138,0.8264367816091953,4.966666666666667,5.551724137931035,-0.5850574712643679,16.366666666666667,18.75862068965517,-2.3919540229885037,0.0,0.06896551724137931,-0.06896551724137931,0.6333333333333333,0.7931034482758621,-0.1597701149425288,0.469835466179159,0.44550063371356147,0.024334832465597533,0.6621621621621622,0.6828046744574291,-0.020642512295266924
1,2003,1139,1280,7,12,5,5.666666666666668,28.0,22.333333333333332,24,21,3,5.0,9.0,-4.0,68.58620689655173,70.16666666666667,-1.5804597701149419,24.06896551724138,26.333333333333332,-2.2643678160919514,50.6551724137931,55.8,-5.144827586206894,8.482758620689655,5.566666666666666,2.9160919540229884,21.862068965517242,16.2,5.662068965517243,11.96551724137931,11.933333333333334,0.03218390804597604,16.551724137931036,17.633333333333333,-1.0816091954022973,7.827586206896552,12.666666666666666,-4.8390804597701145,20.379310344827587,24.6,-4.220689655172414,12.96551724137931,14.5,-1.5344827586206904,10.413793103448276,15.633333333333333,-5.219540229885057,6.344827586206897,8.733333333333333,-2.3885057471264357,1.8620689655172413,3.7333333333333334,-1.871264367816092,16.06896551724138,15.9,0.16896551724138043,0.13793103448275862,0.06666666666666667,0.07126436781609195,0.8275862068965517,0.7,0.12758620689655176,0.47515316541865216,0.47192353643966545,0.0032296289789867094,0.7229166666666665,0.6767485822306238,0.0461680844360427
1,2003,1196,1358,-13,2,15,-98.66666666666666,9.666666666666666,108.33333333333333,24,21,3,7.0,6.0,1.0,75.90322580645162,71.77777777777777,4.125448028673844,26.93548387096774,24.296296296296298,2.6391875746714426,56.516129032258064,53.370370370370374,3.1457586618876903,8.67741935483871,6.481481481481482,2.195937873357228,22.129032258064516,18.074074074074073,4.054958183990443,13.35483870967742,16.703703703703702,-3.3488649940262825,18.93548387096774,23.51851851851852,-4.583034647550779,10.806451612903226,10.777777777777779,0.02867383512544741,24.258064516129032,25.962962962962962,-1.7048984468339299,16.419354838709676,15.592592592592593,0.8267622461170827,13.387096774193548,15.703703703703704,-2.316606929510156,7.774193548387097,7.814814814814816,-0.040621266427718794,4.096774193548387,5.592592592592593,-1.4958183990442055,16.903225806451612,19.59259259259259,-2.6893667861409796,0.0967741935483871,0.1111111111111111,-0.01433691756272401,0.7741935483870968,0.7777777777777778,-0.0035842293906810374,0.4765981735159817,0.45523941707147814,0.02135875644450358,0.7052810902896083,0.7102362204724408,-0.004955130182832557
0,2003,1104,1231,3,10,7,-16.333333333333336,39.0,55.333333333333336,17,20,-3,11.0,12.0,-1.0,69.28571428571429,70.53125,-1.2455357142857082,24.035714285714285,23.4375,0.5982142857142847,57.17857142857143,54.9375,2.2410714285714306,6.357142857142857,7.53125,-1.1741071428571432,19.857142857142858,21.625,-1.7678571428571423,14.857142857142858,16.125,-1.2678571428571423,20.928571428571427,22.625,-1.696428571428573,13.571428571428571,11.21875,2.352678571428571,23.928571428571427,25.625,-1.696428571428573,12.107142857142858,13.8125,-1.7053571428571423,13.285714285714286,11.5,1.7857142857142865,6.607142857142857,4.4375,2.1696428571428568,3.7857142857142856,5.34375,-1.5580357142857144,18.035714285714285,18.0625,-0.0267857142857153,0.03571428571428571,0.09375,-0.05803571428571429,0.6071428571428571,0.625,-0.017857142857142905,0.42036227357901307,0.42662116040955633,-0.006258886830543264,0.7098976109215018,0.712707182320442,-0.002809571398940114
0,2003,1237,1246,15,16,1,154.66666666666666,156.66666666666666,2.0,19,29,-10,13.0,3.0,10.0,71.25,77.53125,-6.28125,24.4375,28.46875,-4.03125,53.9375,58.40625,-4.46875,6.5,5.90625,0.59375,18.59375,16.59375,2.0,15.875,14.6875,1.1875,22.625,20.78125,1.84375,11.6875,12.875,-1.1875,20.90625,24.15625,-3.25,13.375,16.1875,-2.8125,15.90625,14.0625,1.84375,8.1875,7.8125,0.375,1.8125,5.09375,-3.28125,19.34375,17.375,1.96875,0.0625,0.0,0.0625,0.59375,0.90625,-0.3125,0.45307068366164543,0.48742643124665597,-0.03435574758501053,0.7016574585635359,0.706766917293233,-0.005109458729697147
0,2003,1122,1257,9,13,4,79.66666666666667,90.66666666666667,11.0,20,24,-4,7.0,6.0,1.0,69.70370370370371,81.83333333333333,-12.129629629629619,23.555555555555557,27.966666666666665,-4.411111111111108,52.074074074074076,60.833333333333336,-8.75925925925926,6.0,8.433333333333334,-2.4333333333333336,17.185185185185187,23.4,-6.214814814814812,16.59259259259259,17.466666666666665,-0.8740740740740733,24.0,25.1,-1.1000000000000014,10.62962962962963,13.2,-2.5703703703703695,24.22222222222222,25.1,-0.87777777777778,13.407407407407407,16.6,-3.192592592592595,15.222222222222221,13.366666666666667,1.8555555555555543,7.037037037037037,7.2,-0.16296296296296298,4.666666666666667,4.733333333333333,-0.06666666666666643,18.666666666666668,22.666666666666668,-4.0,0.14814814814814814,0.06666666666666667,0.08148148148148147,0.7407407407407407,0.8,-0.059259259259259345,0.4523470839260313,0.4597260273972602,-0.007378943471228916,0.691358024691358,0.695883134130146,-0.004525109438788033
1,2003,1268,1423,-5,6,11,-17.333333333333332,22.333333333333332,39.666666666666664,19,24,-5,9.0,6.0,3.0,80.78571428571429,71.36666666666666,9.419047619047632,29.428571428571427,26.033333333333335,3.395238095238092,63.357142857142854,56.4,6.9571428571428555,6.75,6.766666666666667,-0.016666666666666607,16.964285714285715,18.4,-1.4357142857142833,15.178571428571429,12.533333333333333,2.6452380952380956,21.571428571428573,18.2,3.3714285714285737,13.75,9.966666666666667,3.783333333333333,26.75,23.133333333333333,3.616666666666667,18.892857142857142,14.666666666666666,4.226190476190476,14.107142857142858,11.466666666666667,2.640476190476191,10.892857142857142,9.2,1.692857142857143,6.607142857142857,1.9,4.707142857142857,19.0,18.433333333333334,0.5666666666666664,0.07142857142857142,0.06666666666666667,0.004761904761904759,0.6785714285714286,0.8,-0.12142857142857144,0.4644870349492672,0.4615839243498818,0.002903110599385361,0.7036423841059603,0.6886446886446886,0.01499769546127161
0,2003,1160,1277,3,10,7,6.333333333333336,45.333333333333336,39.0,20,19,1,11.0,12.0,-1.0,75.51612903225806,67.2258064516129,8.290322580645167,27.193548387096776,23.032258064516128,4.161290322580648,61.32258064516129,51.096774193548384,10.225806451612904,4.967741935483871,4.903225806451613,0.06451612903225801,15.258064516129032,13.387096774193548,1.870967741935484,16.161290322580644,16.258064516129032,-0.0967741935483879,23.93548387096774,22.129032258064516,1.8064516129032242,14.483870967741936,10.67741935483871,3.806451612903226,27.967741935483872,24.258064516129032,3.70967741935484,13.387096774193548,13.612903225806452,-0.2258064516129039,14.0,14.548387096774194,-0.548387096774194,6.129032258064516,6.387096774193548,-0.25806451612903203,6.645161290322581,3.7096774193548385,2.9354838709677424,17.70967741935484,20.032258064516128,-2.3225806451612883,0.03225806451612903,0.03225806451612903,0.0,0.6451612903225806,0.6129032258064516,0.032258064516129004,0.4434508153603367,0.45075757575757575,-0.007306760397239043,0.6752021563342319,0.7346938775510204,-0.059491721216788584
1,2003,1329,1335,-5,6,11,-17.999999999999996,25.666666666666668,43.666666666666664,20,22,-2,9.0,5.0,4.0,68.72413793103448,70.18518518518519,-1.4610472541507136,24.655172413793103,24.0,0.6551724137931032,55.41379310344828,51.51851851851852,3.8952745849297585,4.862068965517241,9.0,-4.137931034482759,12.96551724137931,21.85185185185185,-8.886334610472542,14.551724137931034,13.185185185185185,1.3665389527458487,22.344827586206897,18.77777777777778,3.5670498084291182,12.379310344827585,9.333333333333334,3.0459770114942515,24.06896551724138,24.185185185185187,-0.11621966794380612,12.241379310344827,14.851851851851851,-2.610472541507024,14.655172413793103,13.0,1.6551724137931032,8.793103448275861,7.185185185185185,1.607918263090676,5.586206896551724,2.1481481481481484,3.438058748403576,20.137931034482758,17.77777777777778,2.3601532567049794,0.034482758620689655,0.037037037037037035,-0.0025542784163473803,0.6896551724137931,0.8148148148148148,-0.12515964240102162,0.44492843808338517,0.46585190510424157,-0.0209234670208564,0.6512345679012346,0.7021696252465482,-0.05093505734531367
